"REF_DATE","GEO","DGUID","Income concept","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"1998","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.445","A","","","3"
"1998","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.328","B","","","3"
"1998","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.285","B","","","3"
"1998","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.462","A","","","3"
"1998","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.349","A","","","3"
"1998","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.295","A","","","3"
"1998","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.437","A","","","3"
"1998","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.357","B","","","3"
"1998","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.311","A","","","3"
"1998","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.437","A","","","3"
"1998","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.362","B","","","3"
"1998","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.317","B","","","3"
"1998","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.432","B","","","3"
"1998","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.341","B","","","3"
"1998","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.296","B","","","3"
"1998","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.441","B","","","3"
"1998","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.342","B","","","3"
"1998","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.295","B","","","3"
"1998","Alberta","2016A000248","Adjusted market income","Number","223","units","0","v96439669","12.1","0.432","B","","","3"
"1998","Alberta","2016A000248","Adjusted total income","Number","223","units","0","v96439670","12.2","0.370","B","","","3"
"1998","Alberta","2016A000248","Adjusted after-tax income","Number","223","units","0","v96439671","12.3","0.325","B","","","3"
"1998","British Columbia","2016A000259","Adjusted market income","Number","223","units","0","v96439672","13.1","0.423","A","","","3"
"1998","British Columbia","2016A000259","Adjusted total income","Number","223","units","0","v96439673","13.2","0.343","B","","","3"
"1998","British Columbia","2016A000259","Adjusted after-tax income","Number","223","units","0","v96439674","13.3","0.304","B","","","3"
"1999","Canada","2016A000011124","Adjusted market income","Number","223","units","0","v96439636","1.1","0.437","A","","","3"
"1999","Canada","2016A000011124","Adjusted total income","Number","223","units","0","v96439637","1.2","0.356","A","","","3"
"1999","Canada","2016A000011124","Adjusted after-tax income","Number","223","units","0","v96439638","1.3","0.310","A","","","3"
"1999","Atlantic provinces","2016A00011","Adjusted market income","Number","223","units","0","v96439639","2.1","0.450","A","","","3"
"1999","Atlantic provinces","2016A00011","Adjusted total income","Number","223","units","0","v96439640","2.2","0.333","A","","","3"
"1999","Atlantic provinces","2016A00011","Adjusted after-tax income","Number","223","units","0","v96439641","2.3","0.290","A","","","3"
"1999","Newfoundland and Labrador","2016A000210","Adjusted market income","Number","223","units","0","v96439642","3.1","0.503","B","","","3"
"1999","Newfoundland and Labrador","2016A000210","Adjusted total income","Number","223","units","0","v96439643","3.2","0.350","B","","","3"
"1999","Newfoundland and Labrador","2016A000210","Adjusted after-tax income","Number","223","units","0","v96439644","3.3","0.301","B","","","3"
"1999","Prince Edward Island","2016A000211","Adjusted market income","Number","223","units","0","v96439645","4.1","0.442","B","","","3"
"1999","Prince Edward Island","2016A000211","Adjusted total income","Number","223","units","0","v96439646","4.2","0.320","C","","","3"
"1999","Prince Edward Island","2016A000211","Adjusted after-tax income","Number","223","units","0","v96439647","4.3","0.283","C","","","3"
"1999","Nova Scotia","2016A000212","Adjusted market income","Number","223","units","0","v96439648","5.1","0.430","B","","","3"
"1999","Nova Scotia","2016A000212","Adjusted total income","Number","223","units","0","v96439649","5.2","0.329","B","","","3"
"1999","Nova Scotia","2016A000212","Adjusted after-tax income","Number","223","units","0","v96439650","5.3","0.289","B","","","3"
"1999","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.435","A","","","3"
"1999","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.325","B","","","3"
"1999","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.283","A","","","3"
"1999","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.441","A","","","3"
"1999","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.339","A","","","3"
"1999","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.284","A","","","3"
"1999","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.435","B","","","3"
"1999","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.366","B","","","3"
"1999","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.318","B","","","3"
"1999","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.411","A","","","3"
"1999","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.340","A","","","3"
"1999","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.298","A","","","3"
"1999","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.410","B","","","3"
"1999","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.327","B","","","3"
"1999","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.287","B","","","3"
"1999","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.415","B","","","3"
"1999","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.325","B","","","3"
"1999","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.283","B","","","3"
"1999","Alberta","2016A000248","Adjusted market income","Number","223","units","0","v96439669","12.1","0.406","B","","","3"
"1999","Alberta","2016A000248","Adjusted total income","Number","223","units","0","v96439670","12.2","0.345","B","","","3"
"1999","Alberta","2016A000248","Adjusted after-tax income","Number","223","units","0","v96439671","12.3","0.303","B","","","3"
"1999","British Columbia","2016A000259","Adjusted market income","Number","223","units","0","v96439672","13.1","0.429","A","","","3"
"1999","British Columbia","2016A000259","Adjusted total income","Number","223","units","0","v96439673","13.2","0.353","B","","","3"
"1999","British Columbia","2016A000259","Adjusted after-tax income","Number","223","units","0","v96439674","13.3","0.312","B","","","3"
"2000","Canada","2016A000011124","Adjusted market income","Number","223","units","0","v96439636","1.1","0.439","A","","","3"
"2000","Canada","2016A000011124","Adjusted total income","Number","223","units","0","v96439637","1.2","0.362","A","","","3"
"2000","Canada","2016A000011124","Adjusted after-tax income","Number","223","units","0","v96439638","1.3","0.317","A","","","3"
"2000","Atlantic provinces","2016A00011","Adjusted market income","Number","223","units","0","v96439639","2.1","0.453","A","","","3"
"2000","Atlantic provinces","2016A00011","Adjusted total income","Number","223","units","0","v96439640","2.2","0.338","A","","","3"
"2000","Atlantic provinces","2016A00011","Adjusted after-tax income","Number","223","units","0","v96439641","2.3","0.295","A","","","3"
"2000","Newfoundland and Labrador","2016A000210","Adjusted market income","Number","223","units","0","v96439642","3.1","0.501","B","","","3"
"2000","Newfoundland and Labrador","2016A000210","Adjusted total income","Number","223","units","0","v96439643","3.2","0.348","B","","","3"
"2000","Newfoundland and Labrador","2016A000210","Adjusted after-tax income","Number","223","units","0","v96439644","3.3","0.302","B","","","3"
"2000","Prince Edward Island","2016A000211","Adjusted market income","Number","223","units","0","v96439645","4.1","0.438","B","","","3"
"2000","Prince Edward Island","2016A000211","Adjusted total income","Number","223","units","0","v96439646","4.2","0.327","B","","","3"
"2000","Prince Edward Island","2016A000211","Adjusted after-tax income","Number","223","units","0","v96439647","4.3","0.285","B","","","3"
"2000","Nova Scotia","2016A000212","Adjusted market income","Number","223","units","0","v96439648","5.1","0.438","B","","","3"
"2000","Nova Scotia","2016A000212","Adjusted total income","Number","223","units","0","v96439649","5.2","0.336","B","","","3"
"2000","Nova Scotia","2016A000212","Adjusted after-tax income","Number","223","units","0","v96439650","5.3","0.295","B","","","3"
"2000","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.438","B","","","3"
"2000","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.333","B","","","3"
"2000","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.291","B","","","3"
"2000","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.443","A","","","3"
"2000","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.348","A","","","3"
"2000","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.294","A","","","3"
"2000","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.437","B","","","3"
"2000","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.372","B","","","3"
"2000","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.325","B","","","3"
"2000","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.417","A","","","3"
"2000","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.348","A","","","3"
"2000","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.308","A","","","3"
"2000","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.411","B","","","3"
"2000","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.331","B","","","3"
"2000","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.290","B","","","3"
"2000","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.426","B","","","3"
"2000","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.337","B","","","3"
"2000","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.295","A","","","3"
"2000","Alberta","2016A000248","Adjusted market income","Number","223","units","0","v96439669","12.1","0.411","B","","","3"
"2000","Alberta","2016A000248","Adjusted total income","Number","223","units","0","v96439670","12.2","0.351","B","","","3"
"2000","Alberta","2016A000248","Adjusted after-tax income","Number","223","units","0","v96439671","12.3","0.312","B","","","3"
"2000","British Columbia","2016A000259","Adjusted market income","Number","223","units","0","v96439672","13.1","0.427","B","","","3"
"2000","British Columbia","2016A000259","Adjusted total income","Number","223","units","0","v96439673","13.2","0.353","B","","","3"
"2000","British Columbia","2016A000259","Adjusted after-tax income","Number","223","units","0","v96439674","13.3","0.312","A","","","3"
"2001","Canada","2016A000011124","Adjusted market income","Number","223","units","0","v96439636","1.1","0.440","A","","","3"
"2001","Canada","2016A000011124","Adjusted total income","Number","223","units","0","v96439637","1.2","0.360","A","","","3"
"2001","Canada","2016A000011124","Adjusted after-tax income","Number","223","units","0","v96439638","1.3","0.318","A","","","3"
"2001","Atlantic provinces","2016A00011","Adjusted market income","Number","223","units","0","v96439639","2.1","0.455","A","","","3"
"2001","Atlantic provinces","2016A00011","Adjusted total income","Number","223","units","0","v96439640","2.2","0.335","A","","","3"
"2001","Atlantic provinces","2016A00011","Adjusted after-tax income","Number","223","units","0","v96439641","2.3","0.293","A","","","3"
"2001","Newfoundland and Labrador","2016A000210","Adjusted market income","Number","223","units","0","v96439642","3.1","0.497","B","","","3"
"2001","Newfoundland and Labrador","2016A000210","Adjusted total income","Number","223","units","0","v96439643","3.2","0.334","B","","","3"
"2001","Newfoundland and Labrador","2016A000210","Adjusted after-tax income","Number","223","units","0","v96439644","3.3","0.290","B","","","3"
"2001","Prince Edward Island","2016A000211","Adjusted market income","Number","223","units","0","v96439645","4.1","0.430","B","","","3"
"2001","Prince Edward Island","2016A000211","Adjusted total income","Number","223","units","0","v96439646","4.2","0.315","C","","","3"
"2001","Prince Edward Island","2016A000211","Adjusted after-tax income","Number","223","units","0","v96439647","4.3","0.277","C","","","3"
"2001","Nova Scotia","2016A000212","Adjusted market income","Number","223","units","0","v96439648","5.1","0.441","B","","","3"
"2001","Nova Scotia","2016A000212","Adjusted total income","Number","223","units","0","v96439649","5.2","0.339","B","","","3"
"2001","Nova Scotia","2016A000212","Adjusted after-tax income","Number","223","units","0","v96439650","5.3","0.298","B","","","3"
"2001","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.443","B","","","3"
"2001","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.331","B","","","3"
"2001","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.290","B","","","3"
"2001","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.450","A","","","3"
"2001","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.350","A","","","3"
"2001","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.298","A","","","3"
"2001","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.434","A","","","3"
"2001","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.365","B","","","3"
"2001","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.321","B","","","3"
"2001","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.413","A","","","3"
"2001","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.345","A","","","3"
"2001","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.309","A","","","3"
"2001","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.410","B","","","3"
"2001","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.329","B","","","3"
"2001","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.291","B","","","3"
"2001","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.425","B","","","3"
"2001","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.335","A","","","3"
"2001","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.296","A","","","3"
"2001","Alberta","2016A000248","Adjusted market income","Number","223","units","0","v96439669","12.1","0.404","A","","","3"
"2001","Alberta","2016A000248","Adjusted total income","Number","223","units","0","v96439670","12.2","0.346","A","","","3"
"2001","Alberta","2016A000248","Adjusted after-tax income","Number","223","units","0","v96439671","12.3","0.311","A","","","3"
"2001","British Columbia","2016A000259","Adjusted market income","Number","223","units","0","v96439672","13.1","0.439","B","","","3"
"2001","British Columbia","2016A000259","Adjusted total income","Number","223","units","0","v96439673","13.2","0.366","B","","","3"
"2001","British Columbia","2016A000259","Adjusted after-tax income","Number","223","units","0","v96439674","13.3","0.328","B","","","3"
"2002","Canada","2016A000011124","Adjusted market income","Number","223","units","0","v96439636","1.1","0.439","A","","","3"
"2002","Canada","2016A000011124","Adjusted total income","Number","223","units","0","v96439637","1.2","0.360","A","","","3"
"2002","Canada","2016A000011124","Adjusted after-tax income","Number","223","units","0","v96439638","1.3","0.318","A","","","3"
"2002","Atlantic provinces","2016A00011","Adjusted market income","Number","223","units","0","v96439639","2.1","0.458","A","","","3"
"2002","Atlantic provinces","2016A00011","Adjusted total income","Number","223","units","0","v96439640","2.2","0.340","A","","","3"
"2002","Atlantic provinces","2016A00011","Adjusted after-tax income","Number","223","units","0","v96439641","2.3","0.299","A","","","3"
"2002","Newfoundland and Labrador","2016A000210","Adjusted market income","Number","223","units","0","v96439642","3.1","0.501","B","","","3"
"2002","Newfoundland and Labrador","2016A000210","Adjusted total income","Number","223","units","0","v96439643","3.2","0.346","B","","","3"
"2002","Newfoundland and Labrador","2016A000210","Adjusted after-tax income","Number","223","units","0","v96439644","3.3","0.305","B","","","3"
"2002","Prince Edward Island","2016A000211","Adjusted market income","Number","223","units","0","v96439645","4.1","0.443","B","","","3"
"2002","Prince Edward Island","2016A000211","Adjusted total income","Number","223","units","0","v96439646","4.2","0.322","C","","","3"
"2002","Prince Edward Island","2016A000211","Adjusted after-tax income","Number","223","units","0","v96439647","4.3","0.285","C","","","3"
"2002","Nova Scotia","2016A000212","Adjusted market income","Number","223","units","0","v96439648","5.1","0.442","B","","","3"
"2002","Nova Scotia","2016A000212","Adjusted total income","Number","223","units","0","v96439649","5.2","0.344","B","","","3"
"2002","Nova Scotia","2016A000212","Adjusted after-tax income","Number","223","units","0","v96439650","5.3","0.302","B","","","3"
"2002","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.446","A","","","3"
"2002","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.331","B","","","3"
"2002","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.291","B","","","3"
"2002","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.448","A","","","3"
"2002","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.352","B","","","3"
"2002","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.301","B","","","3"
"2002","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.430","A","","","3"
"2002","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.363","B","","","3"
"2002","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.320","A","","","3"
"2002","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.407","A","","","3"
"2002","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.338","A","","","3"
"2002","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.303","A","","","3"
"2002","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.420","B","","","3"
"2002","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.339","B","","","3"
"2002","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.305","B","","","3"
"2002","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.427","B","","","3"
"2002","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.334","B","","","3"
"2002","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.296","A","","","3"
"2002","Alberta","2016A000248","Adjusted market income","Number","223","units","0","v96439669","12.1","0.392","A","","","3"
"2002","Alberta","2016A000248","Adjusted total income","Number","223","units","0","v96439670","12.2","0.333","A","","","3"
"2002","Alberta","2016A000248","Adjusted after-tax income","Number","223","units","0","v96439671","12.3","0.298","A","","","3"
"2002","British Columbia","2016A000259","Adjusted market income","Number","223","units","0","v96439672","13.1","0.454","B","","","3"
"2002","British Columbia","2016A000259","Adjusted total income","Number","223","units","0","v96439673","13.2","0.378","B","","","3"
"2002","British Columbia","2016A000259","Adjusted after-tax income","Number","223","units","0","v96439674","13.3","0.341","B","","","3"
"2003","Canada","2016A000011124","Adjusted market income","Number","223","units","0","v96439636","1.1","0.437","A","","","3"
"2003","Canada","2016A000011124","Adjusted total income","Number","223","units","0","v96439637","1.2","0.358","A","","","3"
"2003","Canada","2016A000011124","Adjusted after-tax income","Number","223","units","0","v96439638","1.3","0.316","A","","","3"
"2003","Atlantic provinces","2016A00011","Adjusted market income","Number","223","units","0","v96439639","2.1","0.453","A","","","3"
"2003","Atlantic provinces","2016A00011","Adjusted total income","Number","223","units","0","v96439640","2.2","0.335","A","","","3"
"2003","Atlantic provinces","2016A00011","Adjusted after-tax income","Number","223","units","0","v96439641","2.3","0.295","A","","","3"
"2003","Newfoundland and Labrador","2016A000210","Adjusted market income","Number","223","units","0","v96439642","3.1","0.498","A","","","3"
"2003","Newfoundland and Labrador","2016A000210","Adjusted total income","Number","223","units","0","v96439643","3.2","0.339","B","","","3"
"2003","Newfoundland and Labrador","2016A000210","Adjusted after-tax income","Number","223","units","0","v96439644","3.3","0.296","B","","","3"
"2003","Prince Edward Island","2016A000211","Adjusted market income","Number","223","units","0","v96439645","4.1","0.417","B","","","3"
"2003","Prince Edward Island","2016A000211","Adjusted total income","Number","223","units","0","v96439646","4.2","0.302","B","","","3"
"2003","Prince Edward Island","2016A000211","Adjusted after-tax income","Number","223","units","0","v96439647","4.3","0.267","B","","","3"
"2003","Nova Scotia","2016A000212","Adjusted market income","Number","223","units","0","v96439648","5.1","0.432","B","","","3"
"2003","Nova Scotia","2016A000212","Adjusted total income","Number","223","units","0","v96439649","5.2","0.333","B","","","3"
"2003","Nova Scotia","2016A000212","Adjusted after-tax income","Number","223","units","0","v96439650","5.3","0.295","B","","","3"
"2003","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.451","B","","","3"
"2003","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.337","B","","","3"
"2003","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.297","B","","","3"
"2003","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.442","A","","","3"
"2003","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.346","A","","","3"
"2003","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.295","A","","","3"
"2003","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.432","A","","","3"
"2003","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.364","B","","","3"
"2003","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.321","A","","","3"
"2003","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.416","A","","","3"
"2003","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.348","A","","","3"
"2003","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.311","A","","","3"
"2003","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.419","B","","","3"
"2003","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.337","B","","","3"
"2003","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.295","B","","","3"
"2003","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.429","B","","","3"
"2003","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.341","B","","","3"
"2003","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.304","A","","","3"
"2003","Alberta","2016A000248","Adjusted market income","Number","223","units","0","v96439669","12.1","0.406","B","","","3"
"2003","Alberta","2016A000248","Adjusted total income","Number","223","units","0","v96439670","12.2","0.347","B","","","3"
"2003","Alberta","2016A000248","Adjusted after-tax income","Number","223","units","0","v96439671","12.3","0.311","B","","","3"
"2003","British Columbia","2016A000259","Adjusted market income","Number","223","units","0","v96439672","13.1","0.437","A","","","3"
"2003","British Columbia","2016A000259","Adjusted total income","Number","223","units","0","v96439673","13.2","0.360","A","","","3"
"2003","British Columbia","2016A000259","Adjusted after-tax income","Number","223","units","0","v96439674","13.3","0.324","A","","","3"
"2004","Canada","2016A000011124","Adjusted market income","Number","223","units","0","v96439636","1.1","0.442","A","","","3"
"2004","Canada","2016A000011124","Adjusted total income","Number","223","units","0","v96439637","1.2","0.365","A","","","3"
"2004","Canada","2016A000011124","Adjusted after-tax income","Number","223","units","0","v96439638","1.3","0.322","A","","","3"
"2004","Atlantic provinces","2016A00011","Adjusted market income","Number","223","units","0","v96439639","2.1","0.447","A","","","3"
"2004","Atlantic provinces","2016A00011","Adjusted total income","Number","223","units","0","v96439640","2.2","0.334","A","","","3"
"2004","Atlantic provinces","2016A00011","Adjusted after-tax income","Number","223","units","0","v96439641","2.3","0.295","A","","","3"
"2004","Newfoundland and Labrador","2016A000210","Adjusted market income","Number","223","units","0","v96439642","3.1","0.493","A","","","3"
"2004","Newfoundland and Labrador","2016A000210","Adjusted total income","Number","223","units","0","v96439643","3.2","0.342","A","","","3"
"2004","Newfoundland and Labrador","2016A000210","Adjusted after-tax income","Number","223","units","0","v96439644","3.3","0.299","B","","","3"
"2004","Prince Edward Island","2016A000211","Adjusted market income","Number","223","units","0","v96439645","4.1","0.413","B","","","3"
"2004","Prince Edward Island","2016A000211","Adjusted total income","Number","223","units","0","v96439646","4.2","0.301","B","","","3"
"2004","Prince Edward Island","2016A000211","Adjusted after-tax income","Number","223","units","0","v96439647","4.3","0.267","B","","","3"
"2004","Nova Scotia","2016A000212","Adjusted market income","Number","223","units","0","v96439648","5.1","0.423","B","","","3"
"2004","Nova Scotia","2016A000212","Adjusted total income","Number","223","units","0","v96439649","5.2","0.330","B","","","3"
"2004","Nova Scotia","2016A000212","Adjusted after-tax income","Number","223","units","0","v96439650","5.3","0.292","B","","","3"
"2004","New Brunswick","2016A000213","Adjusted market income","Number","223","units","0","v96439651","6.1","0.449","B","","","3"
"2004","New Brunswick","2016A000213","Adjusted total income","Number","223","units","0","v96439652","6.2","0.338","B","","","3"
"2004","New Brunswick","2016A000213","Adjusted after-tax income","Number","223","units","0","v96439653","6.3","0.298","B","","","3"
"2004","Quebec","2016A000224","Adjusted market income","Number","223","units","0","v96439654","7.1","0.445","A","","","3"
"2004","Quebec","2016A000224","Adjusted total income","Number","223","units","0","v96439655","7.2","0.352","B","","","3"
"2004","Quebec","2016A000224","Adjusted after-tax income","Number","223","units","0","v96439656","7.3","0.299","A","","","3"
"2004","Ontario","2016A000235","Adjusted market income","Number","223","units","0","v96439657","8.1","0.444","B","","","3"
"2004","Ontario","2016A000235","Adjusted total income","Number","223","units","0","v96439658","8.2","0.376","B","","","3"
"2004","Ontario","2016A000235","Adjusted after-tax income","Number","223","units","0","v96439659","8.3","0.332","B","","","3"
"2004","Prairie provinces","2016A00014","Adjusted market income","Number","223","units","0","v96439660","9.1","0.414","A","","","3"
"2004","Prairie provinces","2016A00014","Adjusted total income","Number","223","units","0","v96439661","9.2","0.348","A","","","3"
"2004","Prairie provinces","2016A00014","Adjusted after-tax income","Number","223","units","0","v96439662","9.3","0.312","A","","","3"
"2004","Manitoba","2016A000246","Adjusted market income","Number","223","units","0","v96439663","10.1","0.418","B","","","3"
"2004","Manitoba","2016A000246","Adjusted total income","Number","223","units","0","v96439664","10.2","0.338","B","","","3"
"2004","Manitoba","2016A000246","Adjusted after-tax income","Number","223","units","0","v96439665","10.3","0.297","B","","","3"
"2004","Saskatchewan","2016A000247","Adjusted market income","Number","223","units","0","v96439666","11.1","0.430","B","","","3"
"2004","Saskatchewan","2016A000247","Adjusted total income","Number","223","units","0","v96439667","11.2","0.343","A","","","3"
"2004","Saskatchewan","2016A000247","Adjusted after-tax income","Number","223","units","0","v96439668","11.3","0.307","A","","","3"
